"site","year","med","ci.lo","ci.hi"
"LCW",2018,32.3253877468497,24.2886183710238,42.4945184452967
"LO",2006,33.7566573934219,30.6260925996234,37.2769618249317
"LO",2007,51.9942194269701,46.7613859232135,57.6620853156429
"LO",2008,28.490736965866,24.7843601774525,32.6676556657481
"LO",2009,23.1366472188801,20.0678996385325,27.0331716307223
"LO",2010,18.2019794963898,14.9137247597617,22.626578317117
"LO",2011,20.7007514512792,6.50867753993282,54.3199881670654
"LO",2012,26.0956880287917,17.5570328572891,42.8660612817551
"LO",2013,57.5273913434487,46.5342701719733,71.5433183940873
"LO",2014,28.7126425196241,23.2067275293531,36.0576809151428
"LO",2015,30.9050340420694,11.0731014410258,79.0630467129377
"LO",2016,29.4168720988927,25.4287177373527,34.4347685725907
"LO",2017,37.5719157974994,33.4470410966275,42.8040675579033
"LO",2018,31.9745766297984,24.958631060731,40.8797874953654
"MC",2006,39.5586424485759,34.3648352854846,45.6485068306754
"MC",2007,46.9042036252461,42.836422897538,51.259612029343
"MC",2008,34.0494962531978,29.1292088868214,39.5591448958183
"MC",2009,43.4113062497364,38.9547231408307,48.6395885345725
"MC",2010,43.6022182580347,38.7575150569799,48.598890345145
"MC",2011,37.2056305825643,30.8068422722339,45.2093683153313
"MC",2012,22.7650655782671,18.4423375140134,28.6350332619865
"MC",2013,19.2652530422479,15.266031682178,25.525118433464
"MC",2014,18.1974618988085,15.4182346969194,21.739167106247
"MC",2015,38.0728565060918,32.9543029108227,44.1946128454455
"MC",2016,39.5696126265144,32.9567126444399,47.5952593497195
"MC",2017,37.0107872885886,32.2988826145123,42.4713198922062
"MC",2018,37.425670108873,32.1609018453415,43.6139877917794
"OKRE",2006,34.1485469566779,30.0487395464086,38.9682341159502
"OKRE",2007,32.9760737584241,30.3687609086927,35.9033065695154
"OKRE",2008,27.423486802681,24.0601961332224,31.4761833098576
"OKRE",2009,33.2990193599588,29.5913513073057,37.3935968066371
"OKRE",2010,34.0824996137769,30.4968735572502,38.2187536835134
"OKRE",2011,24.6373867181807,20.7606441525381,29.5744421964127
"OKRE",2012,25.4517342755265,18.8890553099451,35.85616001506
"OKRE",2013,23.525483944614,18.2351414854079,30.4264952872429
"OKRE",2014,30.2253359393646,25.1115889416286,36.4601849578047
"OKRE",2015,27.144027605812,22.0962082823766,33.2317505366495
"OKRE",2016,39.9409314289694,35.8074262317091,44.4156113482645
"OKRE",2017,31.3987340912605,27.5420666825459,35.8242028270952
"OKRE",2018,34.2710866223761,29.088434399652,40.2377816012759
"OKRW",2006,48.0949778756138,43.9628215021722,52.302913580824
"OKRW",2007,50.8372469661918,46.1398655652956,55.7428601962964
"OKRW",2008,41.7308109679968,34.2499247183303,49.9278906501447
"OKRW",2009,45.5907173677775,40.8149812384246,51.1643831332301
"OKRW",2010,45.2739341237005,40.3306114939289,51.0078237354356
"OKRW",2011,38.9135511595916,32.9786294810534,46.0369568028901
"OKRW",2012,40.7746399784518,22.4225341836196,52.749783637459
"OKRW",2013,43.8815476036821,30.9754047594285,58.318960206197
"OKRW",2014,40.9839033807163,33.9760729552567,48.2176491362741
"OKRW",2015,44.1311675389583,30.720660258034,60.0230241469425
"OKRW",2016,44.3144581423513,37.8494450365712,51.7496517862434
"OKRW",2017,39.3906720179155,33.9422377722325,45.7154998826348
"OKRW",2018,46.7397069514521,42.5652636227286,51.7412335673228
"OSR",2006,46.6476337153592,41.5010888272389,52.2345999029224
"OSR",2007,37.4769693300511,31.6500693705991,45.5141198724875
"OSR",2008,31.2684701736321,27.0331185876237,36.4312016004918
"OSR",2009,40.1750280686206,34.7299644042253,46.5979850313936
"OSR",2010,38.5352494794816,31.2949616806272,48.4780442579709
"OSR",2011,39.7678973428469,33.7482187239005,47.0135331477191
"OSR",2012,34.1086899198463,29.3715577641233,39.6615928618576
"OSR",2013,30.881623490951,25.2006380423327,38.0021380370535
"OSR",2014,44.8975847679748,39.7914848267648,50.9676031457555
"OSR",2015,30.8107398203133,23.8333175491556,39.3558842800991
"OSR",2016,36.0660120034929,31.2822673767262,41.6109716692153
"OSR",2017,32.5620744676108,28.6893855729935,37.1149113846005
"OSR",2018,30.6557054969519,25.4604972911613,36.9507813373996
"S22",2006,42.3255148241304,37.8402052825968,47.8163776363612
"S22",2007,38.6882994727618,34.1166083825332,43.4459861785335
"S22",2008,35.2179164029638,29.6800342288915,41.1784199059128
"S22",2009,42.6459417162702,38.7807815870582,47.1502138057326
"S22",2010,42.1031614355269,38.0165944553764,46.9817061754875
"S22",2011,43.5511720923671,39.2730770847265,48.1372647428584
"S22",2012,36.7739744647848,31.7915275149308,41.694418288779
"S22",2013,36.8994931482045,32.7578573394688,41.462491925338
"S22",2014,36.2639063209582,30.3639933220946,41.7213024591591
"S22",2015,36.8785816926382,32.2164140373009,41.9432270913459
"S22",2016,38.7027210373894,33.9246462427244,43.9743614478514
"S22",2017,39.4729499818275,36.8399365005903,42.2971135882513
"S22",2018,40.3957055303877,35.1999541350135,46.5721155148654
"SM",2006,39.4809341282731,34.214189535491,44.6170928609659
"SM",2007,33.0493052630572,30.4657657532143,35.9290027136198
"SM",2008,29.4974092164236,26.1928167731594,33.0681691875948
"SM",2009,30.746200411604,27.798482792505,34.1012232101953
"SM",2010,28.6008496652884,21.5516391868942,36.9668763301598
"SM",2011,30.3928259323166,27.421009367967,33.7805528799692
"SM",2012,34.1884487694407,30.5599186749075,38.4795989737832
"SM",2013,25.1517432980591,22.5020957592718,28.7721734155373
"SM",2014,31.2792019977156,24.7151914709021,39.3074362070957
"SM",2015,31.5781502180981,25.8623393406903,38.5129835945364
"SM",2016,31.625692655309,21.9829580908968,44.9634421990454
"SM",2017,33.8605850624247,29.673774210884,38.8518200739672
"SM",2018,34.1503633323234,25.3202670113425,47.060723660389
"URS",2006,27.2574834393288,18.5820796672588,41.1009295553966
"URS",2007,44.5541353238117,35.4777993117572,57.0957321540782
"URS",2008,35.2359966030937,26.9457577400538,47.5425402003722
"URS",2009,34.7012816279701,27.7071357192247,44.6690239350242
"URS",2010,51.7790893295494,46.2753557983223,58.0943913937129
"URS",2011,29.543845072353,24.0155735106722,36.8070760792899
"URS",2012,31.3188373070196,19.224310973971,53.0796196747013
"URS",2013,35.0673577864176,14.9329797820915,79.0588655669243
"URS",2014,35.2425679876577,14.5364657889251,80.4581503099718
"URS",2015,35.7302677864515,15.2124503013199,78.5915217368884
"URS",2016,47.2249187341542,37.9891918267377,59.1041904909146
"URS",2017,23.6175764190852,15.9450874300776,38.1612667890874
"URS",2018,35.5824805752495,15.1409079683095,75.0216072887871
